当日链接,比赛详情链接,日期,联赛名,主队,客队,初盘亚盘,终盘亚盘,终盘亚盘水位,初盘大球盘口,终盘大球盘口,终盘大球水位,中场大小盘,中场大球水位,上半场进球数,最终进球数,下半场75前进球数,75分钟后进球数,80分钟后进球数
http://bf.win007.com/football/Over_20200209.htm	,http://live.win007.com/detail/1834459cn.htm	,2020.02.10	,巴高联	,圣路易斯RS	,EC佩洛塔斯	,平手	,平手/半球	,0.83/0.87	,2/2.5	,2/2.5	,0.99/0.71	,没有中场或45或46	,没有中场或45或46	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1829092cn.htm	,2020.02.08	,日超杯	,横滨水手	,神户胜利船	,平手/半球	,平手/半球	,1.06/0.84	,3	,3/3.5	,1.06/0.82	,4.5/5	,0.86/1.01	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1841531cn.htm	,2020.02.08	,球会友谊	,地铁之星	,阿德莱德彗星	,平手	,平手	,0.91/0.91	,3.5	,3.5	,0.90/0.90	,4	,0.83/0.97	,2	,9	,4	,3	,2	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1840106cn.htm	,2020.02.08	,澳昆超	,半岛电力	,喜鹊十字军	,两球半/三球	,三球	,0.95/0.89	,5	,5	,0.98/0.84	,4/4.5	,0.81/1.01	,2	,9	,4	,3	,2	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1841481cn.htm	,2020.02.08	,缅甸U19	,掸联U19	,钦联U19	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1841425cn.htm	,2020.02.08	,球会友谊	,布兰斯科	,布尔诺B队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,8	,1	,2	,1	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1840310cn.htm	,2020.02.08	,球会友谊	,乌斯季	,索科洛夫	,平手/半球	,平手/半球	,1.04/0.78	,3	,3	,0.80/1.00	,3.5	,0.80/1.00	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1841420cn.htm	,2020.02.08	,球会友谊	,GKS卡托威斯	,塔尔诺夫斯	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1841645cn.htm	,2020.02.08	,伊U23	,阿比普尔山U23	,培坎U23	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1841616cn.htm	,2020.02.08	,球会友谊	,史拉维辛	,奥斯泰华B队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1841566cn.htm	,2020.02.08	,球会友谊	,斯拉沃伊维瑟荷德	,亚布洛内茨	,受让一球/球半	,受让球半	,1.47/0.50	,3/3.5	,3/3.5	,0.70/1.11	,6	,0.84/0.96	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1794681cn.htm	,2020.02.08	,意青联	,切沃青年队	,博洛尼亚青年队	,平手/半球	,平手/半球	,0.93/0.89	,2.5/3	,2.5/3	,0.81/0.99	,5.5	,0.80/1.00	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1841520cn.htm	,2020.02.08	,球会友谊	,巴奇卡托波拉	,沃日多瓦茨	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1840340cn.htm	,2020.02.08	,球会友谊	,台基	,斯利纳	,受让一球	,受让一球	,1.17/0.67	,2.5/3	,2.5/3	,0.64/1.19	,5.5/6	,0.89/0.91	,4	,8	,2	,2	,2	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1782316cn.htm	,2020.02.08	,法女甲	,兰斯女足	,蒙彼利埃女足	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,8	,1	,2	,2	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1840357cn.htm	,2020.02.08	,荷丙	,AFC	,里积斯堡男孩	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,9	,2	,3	,3	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1841525cn.htm	,2020.02.08	,荷U19	,阿尔克马尔U19	,格罗宁根U19	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1841809cn.htm	,2020.02.08	,意青锦杯	,卡坦萨罗U19	,卡塞塔纳青年队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1782314cn.htm	,2020.02.08	,法女甲	,马赛女足	,里昂女足	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,8	,4	,2	,1	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1759771cn.htm	,2020.02.08	,英北超	,布顿	,根斯堡	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1746721cn.htm	,2020.02.08	,北爱冠	,皇后大学	,劳夫哥尔	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1771885cn.htm	,2020.02.08	,英南超中	,布朗史葛夫竞技	,洛斯托夫特镇	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1745113cn.htm	,2020.02.08	,葡超	,法马利卡奥	,吉马雷斯	,受让平手/半球	,受让半球	,1.13/0.78	,2/2.5	,2.5	,0.82/1.05	,3.5/4	,0.95/0.91	,2	,7	,4	,1	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1841628cn.htm	,2020.02.09	,法戊	,美国新奥尔良	,LB沙托鲁B队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1841668cn.htm	,2020.02.09	,巴利甲	,瑟兰迪亚	,加马	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200208.htm	,http://live.win007.com/detail/1737770cn.htm	,2020.02.09	,比甲	,圣图尔登	,欧本	,平手/半球	,半球	,0.98/0.91	,2.5	,2.5	,0.98/0.89	,6.5	,1.07/0.79	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200207.htm	,http://live.win007.com/detail/1837552cn.htm	,2020.02.07	,女奥亚预	,中国女足	,泰国女足	,两球/两球半	,两球/两球半	,0.85/0.97	,3	,3	,0.95/0.85	,6	,0.95/0.85	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200207.htm	,http://live.win007.com/detail/1830804cn.htm	,2020.02.07	,球会友谊	,多乐	,SQC平定	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,10	,3	,4	,2	
http://bf.win007.com/football/Over_20200207.htm	,http://live.win007.com/detail/1837551cn.htm	,2020.02.07	,女奥亚预	,澳大利亚女足	,中国台北女足	,四球半	,五球	,0.75/1.07	,5/5.5	,5.5	,0.809/0.991	,7.5	,0.95/0.85	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200207.htm	,http://live.win007.com/detail/1840792cn.htm	,2020.02.07	,叙杯	,特舒利恩	,修塔赫马	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,9	,3	,3	,3	
http://bf.win007.com/football/Over_20200207.htm	,http://live.win007.com/detail/1841280cn.htm	,2020.02.07	,俄室内足	,尤戈尔斯克室内足球队	,CPRF室内足球队	,球半	,球半	,0.95/0.85	,7	,7	,0.94/0.82	,没有中场或45或46	,没有中场或45或46	,6	,6	,0	,0	,0	
http://bf.win007.com/football/Over_20200207.htm	,http://live.win007.com/detail/1837660cn.htm	,2020.02.07	,沙地联	,阿勒汉斯	,费哈	,平手	,平手/半球	,0.81/1.07	,2.5	,2.5/3	,0.88/0.98	,5.5/6	,1.08/0.78	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200207.htm	,http://live.win007.com/detail/1841117cn.htm	,2020.02.07	,球会友谊	,克拉斯诺达尔	,莫达伦	,一球/球半	,半球	,1.13/0.70	,3/3.5	,3/3.5	,0.99/0.81	,5.5/6	,0.87/0.99	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200207.htm	,http://live.win007.com/detail/1841278cn.htm	,2020.02.08	,球会友谊	,洪奈泰尔	,特罗法伊亚赫	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,8	,1	,2	,1	
http://bf.win007.com/football/Over_20200207.htm	,http://live.win007.com/detail/1841022cn.htm	,2020.02.08	,球会友谊	,比林古马	,奥布兰德	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,1	,8	,5	,2	,1	
http://bf.win007.com/football/Over_20200207.htm	,http://live.win007.com/detail/1725511cn.htm	,2020.02.08	,荷乙	,特尔斯达	,尼美根	,平手/半球	,平手/半球	,1.07/0.81	,3	,2.5/3	,0.94/0.92	,6.5	,0.87/0.99	,5	,8	,1	,2	,2	
http://bf.win007.com/football/Over_20200207.htm	,http://live.win007.com/detail/1792698cn.htm	,2020.02.08	,马尔乙	,利亚竞技	,莫卡巴	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200207.htm	,http://live.win007.com/detail/1841315cn.htm	,2020.02.08	,球会友谊	,芒特德瑞特城流浪者	,北海岸水手	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200206.htm	,http://live.win007.com/detail/1840760cn.htm	,2020.02.06	,球会友谊	,布拉格	,迪格弗斯	,平手/半球	,平手/半球	,1.07/0.75	,3	,3	,0.95/0.85	,4.5	,0.84/1.02	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200206.htm	,http://live.win007.com/detail/1840759cn.htm	,2020.02.06	,喀麦隆女联	,亚马逊FAP女足	,菲格尔女足	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,10	,2	,4	,2	
http://bf.win007.com/football/Over_20200206.htm	,http://live.win007.com/detail/1833255cn.htm	,2020.02.07	,以女甲	,布尔尼坦亚女足	,马卡比哈德洛女足	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200205.htm	,http://live.win007.com/detail/1840667cn.htm	,2020.02.05	,球会友谊	,巴里亚头顿	,平阳	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200205.htm	,http://live.win007.com/detail/1839997cn.htm	,2020.02.05	,越南乙	,西宁	,同塔	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200205.htm	,http://live.win007.com/detail/1840599cn.htm	,2020.02.05	,球会友谊	,FC吉森	,埃弗斯堡	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,8	,2	,2	,1	
http://bf.win007.com/football/Over_20200205.htm	,http://live.win007.com/detail/1840723cn.htm	,2020.02.06	,球会友谊	,斯比卡比托姆	,波勒辛卡	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200205.htm	,http://live.win007.com/detail/1840654cn.htm	,2020.02.06	,球会友谊	,黒木斯德腾	,哈尔伯格摩斯	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,7	,3	,1	,0	
http://bf.win007.com/football/Over_20200205.htm	,http://live.win007.com/detail/1840035cn.htm	,2020.02.06	,球会友谊	,巴姆堡格	,幸运科隆	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200205.htm	,http://live.win007.com/detail/1840671cn.htm	,2020.02.06	,爱尔高联	,莱伊港	,丹波尼	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,7	,3	,1	,0	
http://bf.win007.com/football/Over_20200205.htm	,http://live.win007.com/detail/1840548cn.htm	,2020.02.06	,巴利甲	,兴业协会	,巴拉瑙湖	,半球/一球	,半球/一球	,0.85/0.85	,2	,2	,0.82/0.88	,没有中场或45或46	,没有中场或45或46	,3	,8	,3	,2	,2	
http://bf.win007.com/football/Over_20200205.htm	,http://live.win007.com/detail/1840710cn.htm	,2020.02.06	,危地后备	,拉科鲁尼亚米斯科后备队	,伊兹塔帕后备队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,7	,4	,1	,1	
http://bf.win007.com/football/Over_20200205.htm	,http://live.win007.com/detail/1828501cn.htm	,2020.02.06	,哥斯甲	,桑托斯DG	,森卡洛斯	,平手	,平手	,0.84/0.98	,2.5/3	,2.5	,0.89/0.91	,4.5	,0.90/0.90	,3	,7	,3	,1	,0	
http://bf.win007.com/football/Over_20200205.htm	,http://live.win007.com/detail/1828496cn.htm	,2020.02.06	,哥斯甲	,希雷迪亚诺	,哥斯达黎加大学	,一球/球半	,一球	,0.83/0.99	,2.5/3	,2.5/3	,1.01/0.79	,3/3.5	,0.95/0.85	,2	,7	,4	,1	,1	
http://bf.win007.com/football/Over_20200204.htm	,http://live.win007.com/detail/1840509cn.htm	,2020.02.04	,球会友谊	,柏威夏罕	,汶莱DPMM	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200204.htm	,http://live.win007.com/detail/1840063cn.htm	,2020.02.04	,阿尔U21	,哈拉徹U21	,雷利扎内U21	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200204.htm	,http://live.win007.com/detail/1840069cn.htm	,2020.02.04	,球会友谊	,马拉多特	,里德	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200204.htm	,http://live.win007.com/detail/1840476cn.htm	,2020.02.04	,英后备	,唐卡士打后备队	,罗瑟汉姆后备队	,半球	,平手	,1.06/0.70	,3/3.5	,3/3.5	,0.70/1.06	,4.5/5	,0.76/1.04	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200204.htm	,http://live.win007.com/detail/1840521cn.htm	,2020.02.04	,球会友谊	,ACS蒂米索拉	,贝西Mic	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,1	,7	,5	,1	,1	
http://bf.win007.com/football/Over_20200204.htm	,http://live.win007.com/detail/1840471cn.htm	,2020.02.05	,球会友谊	,BW林茨	,普雷加滕	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,1	,7	,5	,1	,1	
http://bf.win007.com/football/Over_20200204.htm	,http://live.win007.com/detail/1837157cn.htm	,2020.02.05	,马尔女甲	,斯维吉联女足	,姆贾尔女足	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200204.htm	,http://live.win007.com/detail/1838208cn.htm	,2020.02.05	,世室欧预	,西班牙室内足球队	,塞尔维亚室內足球队	,一球	,球半	,0.97/0.83	,5.5	,5.5	,0.88/0.88	,没有中场或45或46	,没有中场或45或46	,6	,6	,0	,0	,0	
http://bf.win007.com/football/Over_20200204.htm	,http://live.win007.com/detail/1724444cn.htm	,2020.02.05	,法乙	,卡昂	,尼奥特	,半球	,半球/一球	,1.08/0.80	,2	,2/2.5	,1.06/0.80	,2/2.5	,1.04/0.82	,1	,7	,5	,1	,0	
http://bf.win007.com/football/Over_20200204.htm	,http://live.win007.com/detail/1837025cn.htm	,2020.02.05	,女奥北美	,牙买加女足	,圣基茨及尼维斯女足	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,7	,4	,1	,1	
http://bf.win007.com/football/Over_20200203.htm	,http://live.win007.com/detail/1839941cn.htm	,2020.02.03	,球会友谊	,阿尼埃里温	,佩历克B队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,1	,8	,5	,2	,1	
http://bf.win007.com/football/Over_20200202.htm	,http://live.win007.com/detail/1839645cn.htm	,2020.02.02	,球会友谊	,伊万卡杜纳吉	,斯洛云莫斯特	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,7	,2	,1	,0	
http://bf.win007.com/football/Over_20200202.htm	,http://live.win007.com/detail/1786093cn.htm	,2020.02.02	,土乙	,文尼沙BB	,山路法斯堡	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200202.htm	,http://live.win007.com/detail/1839635cn.htm	,2020.02.02	,西丁	,圣塔阿纳	,埃纳雷斯	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200202.htm	,http://live.win007.com/detail/1839844cn.htm	,2020.02.02	,希腊女超	,PAOK沙朗历基女足	,AE格利法扎女足	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,8	,3	,2	,2	
http://bf.win007.com/football/Over_20200202.htm	,http://live.win007.com/detail/1839560cn.htm	,2020.02.02	,芬K杯	,查普斯	,吉普	,平手	,受让平手/半球	,0.90/0.92	,3	,3	,0.96/0.84	,6.5/7	,0.96/0.84	,5	,7	,1	,1	,1	
http://bf.win007.com/football/Over_20200202.htm	,http://live.win007.com/detail/1741797cn.htm	,2020.02.02	,德地区	,洛特	,科隆青年队	,平手/半球	,半球	,1.01/0.85	,2.5/3	,2.5/3	,0.81/1.03	,5.5	,1.03/0.81	,4	,7	,2	,1	,0	
http://bf.win007.com/football/Over_20200202.htm	,http://live.win007.com/detail/1836815cn.htm	,2020.02.02	,球会友谊	,史拉斯科	,赫拉德茨克拉洛韦	,一球/球半	,球半	,1.01/0.81	,3/3.5	,3/3.5	,0.83/0.97	,3/3.5	,0.88/0.98	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200202.htm	,http://live.win007.com/detail/1763617cn.htm	,2020.02.02	,意甲	,拉齐奥	,史帕尔	,球半/两球	,球半/两球	,0.98/0.92	,3	,3/3.5	,1.05/0.85	,5.5/6	,0.88/1.00	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200202.htm	,http://live.win007.com/detail/1790682cn.htm	,2020.02.02	,英总女超	,切尔西女足	,西汉姆联女足	,两球/两球半	,两球/两球半	,0.95/0.87	,3.5	,3	,0.83/0.97	,5	,0.93/0.87	,3	,8	,3	,2	,2	
http://bf.win007.com/football/Over_20200202.htm	,http://live.win007.com/detail/1839632cn.htm	,2020.02.02	,威女超	,塔尔博特港女足	,布里顿费里女足	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,7	,2	,1	,0	
http://bf.win007.com/football/Over_20200202.htm	,http://live.win007.com/detail/1838201cn.htm	,2020.02.02	,世室欧预	,芬兰室内足球队	,白俄罗斯室内足球队	,一球	,一球	,0.92/0.88	,2.5/3	,6.5	,1.05/0.71	,没有中场或45或46	,没有中场或45或46	,6	,6	,0	,0	,0	
http://bf.win007.com/football/Over_20200202.htm	,http://live.win007.com/detail/1839713cn.htm	,2020.02.02	,西丁	,阿库迪亚	,菲拉尼特斯	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200202.htm	,http://live.win007.com/detail/1752816cn.htm	,2020.02.02	,西丙	,圣费尔兰度	,穆尔西亚	,平手/半球	,平手/半球	,0.79/1.03	,1.5/2	,2	,1.05/0.75	,4	,0.75/1.05	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200202.htm	,http://live.win007.com/detail/1839657cn.htm	,2020.02.03	,球会友谊	,萨尔茨堡	,BW林茨	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
